way_id,highway,name,oneway,maxspeed_kmh,node_refs
1365953530,unclassified,,no,30,12649642044 12649642045 12649642046 12649642047 12649642048 12649642049 12649642050 12649642051 12649642052 12649642043
1365953531,unclassified,,no,30,12649642043 12649642053 12649642054 12649642055 12649642056 12649642057 12649642058 12649642059 12649642060 12649642061 12649642062 12649642063 12649642064 12649642075 12649642065 12649642066 12649642067 12649642068 12649642069 12649642070 12649642071 12649642072 12649642073 12649642076 12649642074 2471159313
1365953532,unclassified,,no,30,12649642076 12649642077 12649642078 12649642079 12649642080 12649642081 12649642082 12649642083 12649642084 12649642085 12649642086 12649642006
1365953533,unclassified,,no,30,2471159436 12649642137 2471159435 2471159429 2471159423 12649642133 12649642132 2471159418 2471159421 12649642131 2471159415 12649642139 12649642138 12649642130 12649642141 12649642129 12649642140 2471159411 2471159406 2471159400
1365953535,unclassified,,no,30,2471159356 12649642147 12649642148 12649642149 12649642150 12649642151 12649642152 12649642153 12649642154 12649642155 12649642156 12649642157
1365953536,unclassified,,no,30,12649642159 12649642160 2471159378
1365956603,unclassified,,no,30,12649569592 12649569593 12649569594 12649569595 12649569596 12649569597 12649569598 12649569599 12649569600 12649669401 12649669402 12649669403 12649669404 12649669405 12649669406 12649669407 12649669408 12649669409 12649669410 12649669411 12649669412 12649669413 12649669414 12649669415 12649669416 12622920809
1365956604,unclassified,,no,30,12649669417 12649669418 12649669419 12649669420 12649669421 12649669422
1365956605,unclassified,,no,30,12649669423 12649669424 12649669425 12649669426 12649669427 12649669428 12649669422
1365956606,unclassified,,no,30,12649669422 12649669429 12649669430 12649669431 12649669432 12649669433 12622920809
1366027763,residential,улица Кыдырбекова,no,25,10650915618 299436679 299436689 299436693 7230200509 12361156767 299436695 299436697 2824622864
1366158648,footway,,no,5,12651721336 12651721337
1366158651,footway,,no,5,12407212049 12651721348
1366158652,footway,,no,5,12407212050 12651721350
1366273917,unclassified,,no,30,11197179552 12652739022 12652739021 11197178718
1366780319,service,,no,15,12658246208 12658246207 12658246206 12658246205 12658246204
1366780320,residential,,no,25,10690404232 12658246222 12658246221 12658246220 12658246219 12658246212 12658246218 12658246217 12658246216 12658246215 12658246214 12658246213 10690404249
1366780321,residential,,no,25,7830797844 10690404219 10240131256
1367646037,residential,проспект Абая,yes,25,12666509647 10611902639 11874122983 11171894338 11516497335
1367646038,residential,проспект Абая,yes,25,11874122984 11168663142 7532732388 12666509648
1368603857,cycleway,,no,15,9352668888 9352668887 9352668886 9352668885 9352668884 9352668883 12247724741 9352668882 9364808392 10877655045 12675430136
1368603858,cycleway,,no,15,12675430136 12675430171 11874046392 12675430135
1368603859,footway,,no,5,12675430135 12675430137 12675430171 12675430138 12675430136
1368603867,secondary,Абай даңғылы,yes,50,6013269988 9352665236 12675430169
1368603868,secondary,Абай даңғылы,yes,50,6060814580 11163515201 6013269988
1368603869,secondary,Abay Avenue,yes,50,12675430170 9352596152 6013279684 11163515200 7007581871
1368603870,footway,,no,5,12247724738 9352597859 12247724737
1369593051,footway,,no,5,12262774007 12684180383
1369593052,footway,,no,5,12684180383 12684180385
1369593053,footway,,no,5,12684180385 12684180384
1369593055,footway,,no,5,11874122986 12262774007
1369687521,service,,no,15,11226078207 12684876412
1369707190,unclassified,,no,30,12685045686 12685045685
1369709415,unclassified,,no,30,12165304552 12685123619 12685123618 12685123617 12685123616
1369709416,unclassified,,no,30,10675548692 12165304550 12165304551 12165304553 12165304552
1369971666,residential,,no,25,9405720581 9405662009 9405720606 9405720616 9405720432 9405662008
1371041017,footway,,no,5,12698033821 12698033823 12698033822
1372107918,trunk_link,,no,50,7607054987 4306181318
1372413266,service,,no,15,12707534075 3867665458 5089470794 12707534076 3867665054 3867665457 3867665460
1372649829,service,,no,15,12709729044 12709729046 12709729045
1372649831,footway,,no,5,12709729052 12709729053 12709729054 12709729055 12709729056
1372649833,footway,,no,5,12709729064 12709729082 12709729081 1838259206
1372649834,footway,,no,5,12709729064 12709729065 12709729066
1372649835,footway,,no,5,12709729066 12709729067 12709729063
1372649836,footway,,no,5,12709729068 12709729070 12709729071 12709729072
1374127379,residential,улица Аккол,no,25,11106085282 12723068917 12723068914 12723068916 12723068915 4830998360
1375529869,unclassified,,no,30,2356207921 3324687576 2356207919
1375533494,service,,no,15,11195609665 11195609666 11195609667 11195609668
1375533495,living_street,,no,10,11193716869 11193716870 11193716871 11193716881 11193716872 11193716873
1375773004,unclassified,,no,30,11084990918 12738304742 11084990917 11084990916 12738304741 11084990915 11084990914 11084990913 12738304740 11084990912 12738304777
1375773005,unclassified,,no,30,12738304754 12738304755 12738304756 12738304757 12738304758 12738304759 12738304760 12738304761 12738304762 12738304763 12738304764 12738304765 12738304766 12738304767 12738304768 12738304769 12738304770 12738304771 12738304772 12738304773 12738304774 12738304775 12738304776
1375773006,unclassified,,no,30,12738304777 12738304781 11084990911
1375773007,unclassified,,no,30,2980445405 2980445394 2980445685 12738312033 12782297107 12738312032 12782297106 12738312031 12738312030 12782297105 12738312029 12738312028 12782297104 12738312027 12738312026 12738312023 12738312024 12738312025
1375773008,unclassified,,no,30,12738312051 12738312052 12738312054 12738312053 7599264589
1375773009,unclassified,,no,30,2980445366 7599272228 7599272234 7599272241 2980445512 7599272237 12738312055 12738312056 7599272240 2980445684 12738312037 7599272224 7599272229 12738312036 7599272246 2980445634 7599272223 7599272221 7599272239 12782297108 2980445661 12738312035 12738312034 2980445165 7599272242 2980445426 2980445405
1375773010,unclassified,,no,30,12738312022 12738312021 12738312020 2980445437 7599272251 7599272236 7599272238 12738312064 12738312063 12738312062 2980445850 7599272216 7599272252 7599272227 2980445493 12738312061
1375773011,unclassified,,no,30,12738312061 12782297114 7599272243 7599272245 12738312060 12738312059 2980433019
1375773012,unclassified,,no,30,10862135207 12738312139 12738312140 12738312141 12738312142 12738312143 12738312144 12738312145 12738312146 12738312147 12738312148
1375773013,unclassified,,no,30,12738312149 12738312150 12738312151 12738312152 12738312153 12738312154 12738312155 12738312156 12738312157 12738312158 12738312159 12738312160 12738312161 12738312162 12738312163 12738312148
1375773014,unclassified,,no,30,12738312148 12738312164 12738312165 12738312166 12738312167 12738312168 12738312169 12738312170 12738312171 12738312172 12738312173 12738312174 12738312175 12738312176 12738312177 12738312178 12738312179 12738312180 12738312181 12738312182 12738312183 12738312184 12738312185 12738312186 12738312187 12738312188 12738312189 12738312190 12738312191 12738312192 12738312193 12738312194 12738312195 12738312196 12738312197 12738312198 12738312199 12738312200 12738312201 12738312202 12738312203 12738312204 12738312205 12738312206 12738312207 12738312208 12738312209 12738312210 12738312211 12738312212 12738312213 12738312214 12738312215 12738312216 12738312217 12738312218 12738312219 12738312220 12738312221 12738312222 12170214477
1375773015,unclassified,,no,30,11914764686 12738312223 12170214483 12738312224 12170214482 12170214481 12738312225 12738312226 12738312227 12738312228 12170214480 12738312229 12738312230 12170214479 12738312231 12170214478 12170214477
1375773016,unclassified,,no,30,12170214477 12738312232 12170214476 12738312233
1375773017,unclassified,,no,30,12738312198 12738312250 12738312251 12738312252 12771637748 12738312253 12738312254 12738312255 12738312256 12738312257 12738312258 12738312259 12738312260
1375777771,unclassified,,no,30,10862135241 12738328629 12738328630 12738328631 12738427742 10862135235 2308365051 2308365151
1375777772,unclassified,,no,30,12738427504 12738427508 12738427507 10862135237 12738427506 12738427720
1375777773,unclassified,,no,30,2308364932 10862135234 12738328626 12738328627 12738328628 10862135241
1375777774,unclassified,,no,30,2308365151 10862135216 12738328636 12738328637 12738328638 12738328639 12738328640 12738328641 12738328642 10862135217 10862135226 10862135218
1375777775,unclassified,,no,30,12738328647 10862135225 12738328646 12738328648 10862135226
1375777776,unclassified,,no,30,10862135223 10862135220
1375777777,unclassified,,no,30,2308364941 12738328662 12738328661 2409554965
1375777778,unclassified,,no,30,2409555028 12738427865 2409555010 2409554997 12738328675 12738328673 12738328674 2409554993
1375777779,unclassified,,no,30,2409554993 2409554990 12738328672 2409554988
1375777780,unclassified,,no,30,1282397929 12738354149 2409554991 12738354148 2409554978 12738354159 12738354147 2308364941
1375777781,unclassified,,no,30,12771649947 12771649948 12771650156 12771649949 12771649950 12771649951 12771649952 12777938096 12771649953 12777956684 12771649954 12771649955
1375777782,unclassified,,no,30,2409554993 12738328678 12738328679 12738328680 2409554995 12738328681 12738328682 2409554998 12738328683 12738328684 10862135190
1375777783,unclassified,,no,30,10862135204 12738354025 12738354026 12738354027 10862135205 12738354028 12738354029 12738312128 10862135206 12738312129 12738354030 10862135207
1375777784,unclassified,,no,30,12738354012 10862135204
1375777785,unclassified,,no,30,12738354014 12738354015 12738354016 12738354017 12738354018 12738354019 12738354020
1375777786,unclassified,,no,30,10862135204 12738354013 12738354014
1375777787,unclassified,,no,30,12738354014 12738354021 12738354022 12738354023 12738354024 12738354012
1375777788,unclassified,,no,30,12738354011 12738354012
1375777789,unclassified,,no,30,10862135295 12738354044 12782296870 12738354046 12738354045 10862135292 12738354047 12738354048 12738354049
1375777790,unclassified,,no,30,12738354050 12747473835 12747473833
1375777791,unclassified,улица Мектеп,no,30,1282397919 12738354071
1375777792,tertiary,улица Школьная,no,40,1282397914 12738427836 7599261300 1282397940 1282397906 12738354083 12738354082 12738354081 1282397930 1282397951 2409555067 12738354079 1282397933 12738354078 12738354077 12747655838 1282397897 1282397919
1375777793,unclassified,,no,30,2409555136 12738354105 12753902120 7599195568 12738354104 7599195570 12738354103 7599195567 12738354102 2409555107 12738354101 12738354100 12738354099 12753902113 12738354098 12753902111 12738354097 2409555081 2409555075 7599195572 2409555043 12738354095 12753902109 2409555058 7599195569 12738354094 7599195577 7599195576 2409555047 2409555042 7599270332 7599270331 12738354093 7599271711 12738354092 463151589 12738354091 7599264589
1375777794,unclassified,,no,30,10862135188 12738427919 12738354111 12738354110 12738354109 12738354108 12738354107 12738354106 12738328692
1375777795,unclassified,,no,30,12738354116 12738354115 10862135187 12738354114 12738354113 12738354112 10862135188
1375777796,unclassified,,no,30,11175905207 12738354125 12738354124 1282397948
1375777797,unclassified,,no,30,11175905235 11175905234 12738354137 12738354136 12738354134 12738354133 12738354135 11175905233
1375777798,unclassified,,no,30,27518755 11175905837
1375777799,unclassified,,no,30,11175905233 12738354146 12738354138 12738354139 12738354140 12738354141 12738354142 12738354143 12738354144 12738354145 11175905235
1375777800,unclassified,,no,30,11175905837 11175905236 11175905225 11175905235
1375777801,unclassified,,no,30,12738354154 12738354155 12738354156 12738354157 12738354158 12738354159
1375777802,unclassified,,no,30,2308365151 12738354172 12738354173 12738354174 12738354175 12738354176 12738354177 12738354178 12738354179 12738354180 12738354181 12738354182
1375777803,unclassified,,no,30,10862135215 12738328635 12738328634 12738328633 12738354243 12738328632 2308365151
1375777804,service,,no,15,12738354197 12738354184 12738354185 12738354186
1375777805,service,,no,15,12738354183 12738354197
1375777806,service,,no,15,12738354194 12738354200
1375777807,service,,no,15,12738354201 12738354198 12738354199 12738354193 12738354194
1375777808,service,,no,15,12738354194 12738354195 12738354196 12738354197
1375777809,service,,no,15,12738354186 12738354187 12738354188 12738354189 12738354190 12738354191 12738354192 12738354201
1375777810,unclassified,,no,30,2409555082 12738354220 2409555077 2409555069 12738354080 12738354219 2409555067
1375777811,unclassified,,no,30,7599264589 7599271710 2409555018 7599271712 2409555012 2409555013 12738354089 2409555015 12738354090 12738354202 12738354203 2409555022 2409555023 12738354204 12738354205 2409555025 12738354206 2409555030
1375777812,unclassified,,no,30,12738354220 12738354221 12738354222 12738354223 12738354224 12738354225 12738354226 12738354227 12738354228
1375777813,unclassified,,no,30,12738354229 12738354230 12738354231 12738354232 2409555069
1375777814,unclassified,,no,30,9719709988 9719709989 12738404096 12738404095 9719709990 12738404094 12738404093 6863152519
1375777815,tertiary,улица Жанагасыр,no,40,1282397919 12738354073 12738354072 12738354070 1282397923 12738354069 12738354068 12747655828 12738354269 12738354067 12738354066 6863152519
1375777816,tertiary,улица Жанагасыр,no,40,6863152519 12738354239
1375777817,unclassified,,no,30,12738354240 12738354241 12738354242 6863150700
1375777818,unclassified,,no,30,12738354239 12738354238 6863150700
1375777819,unclassified,,no,30,12738354243 12738354244 12738354245 12738354246 12738354247 12738354248
1375777820,unclassified,,no,30,12738354249 12738354250 12738354251 12738354252 12738354253 12738354254 12738354255
1375777821,unclassified,,no,30,12738354256 12738354268 12738354257 12747655478 12738354258 12738354259 12738354260 12738354261 12738354262 12738354263 12738354264 12738354265 12738354266 12738354267
1375777822,unclassified,,no,30,12738354269 12738354270
1375777823,unclassified,,no,30,12747655662 12747655661 12747655660 12747655659 12747655658 12747655657 12747655656 12747655655 12747655654 12738354271 12738354272 12738354273 12738354274 12738354204
1375777824,unclassified,,no,30,2409555074 12738354280 12738354281 2409555073 12738354282 2409555079 12738354096 2409555081
1375777825,unclassified,,no,30,2409555074 12738354283 9719710000 9719709999 12738354284 9719709998 12738354285 9719709997 12738354286 9719709996
1375777826,unclassified,,no,30,9719709996 12738427768 12738427769 2409555098 7599079882 12738427770 2409555120 12738427771 7599282346 2409555123
1375785660,unclassified,,no,30,12738404072 12738404071 9719709984
1375785661,unclassified,,no,30,12738404073 12738404074 12738404075 12738404072
1375785662,unclassified,,no,30,12738404084 12738404086 12738404087 12738404088
1375785663,unclassified,,no,30,12738404089 12738404090 12738404091 12738404092
1375785664,unclassified,,no,30,2409555003 10862135215 12738427535 12738427534 4832973470 12738427533 2409554962 12738427532 12738427531 12738427530 12738427529 2409554953
1375785665,unclassified,,no,30,12738427504 12738427503 12738427502 12738427501 12738404100 12738404097
1375785666,unclassified,,no,30,2409554953 12738427504
1375785667,unclassified,,no,30,10862135238 12738427509 12738427510
1375785668,unclassified,,no,30,12738427512 12738427513 12738427514 12738427515 12738427516
1375785669,unclassified,,no,30,10862135238 12738427517 12738427518 12738427519 12738427520 12738427521 12738427522 12738427523 12738427516
1375785670,unclassified,,no,30,12738427516 12738427524 12738427525 12738427526 12738427527 12738427528 12738328628
1375785671,unclassified,,no,30,12738427510 12738427511 12747142364
1375785672,unclassified,,no,30,12738427548 2409554942
1375785673,unclassified,,no,30,10862135247 10862135248 12738427543 12738427542 12738427541 10862135249 12738427545 12738427553 12738427544 12738427546 12738427552 10862135261 12738427547 12738427549 12738427550 12738427548
1375785674,unclassified,,no,30,2409554933 12738427537 10862135255 12738427555 12738427559 10862135256 12738427556 12738427557 12738427558 10862135257 12738427560 12738427561 10862135258
1375785675,unclassified,,no,30,10862135258 12738427562 12738427563 12738427564 12738427565 12738427566 12738427567 12738427568
1375785676,unclassified,,no,30,12738427569 12738427570 10862135254
1375785677,unclassified,,no,30,12738427568 12738427571 12738427572 12738427573 12738427574 12738427575 12738427576
1375785678,unclassified,,no,30,10862135254 12738427568
1375785679,unclassified,,no,30,1282397939 12738427582 2409554966
1375785680,unclassified,,no,30,10862135269 12738427583 10862135267 12738427584 10862135268
1375785681,unclassified,,no,30,10862135269 12738427586 10862135270 11082611939
1375785682,unclassified,,no,30,11082611939 12738427587 12738427588 12738427589 2409554966
1375785683,unclassified,,no,30,10862135276 12738427594 12738427591 12738427590
1375785684,unclassified,,no,30,10862135276 12738427592 12738427593 12738427595 10862135277 12738427596 12738427597 12738427598 12738427599 10862135278 12738427600 12738427601 12738427602 12738427603 10862135279 12738427604 12738427605 10862135280
1375785685,unclassified,,no,30,10862135285 12738427613 10862135281 12738427681 10862135266 10862135269
1375785686,unclassified,,no,30,10862135280 10862135265 12738427607 12738427608 12738427609 12738427610 12738427611 12738427612 12738427635 10862135285
1375785687,unclassified,,no,30,10862135263 10862135264 12738427606 10862135280
1375785688,unclassified,,no,30,2409554949 12738427614 10862135263
1375785689,unclassified,,no,30,2409554949 12738427580 12738427579 2409554942
1375785691,unclassified,,no,30,10862135293 10862135294 12738354038 12738354039 12738354040 12738354041 12782297070 10862135295
1375785692,unclassified,,no,30,10862135294 12738427637 12738427638 12738427639 12738427640
1375785693,unclassified,,no,30,11082611939 12738427666 12738427585 11082611941 11082611943 11082611944 11082611945 10862135271
1375785694,unclassified,,no,30,10862135271 12738427665 10862135272
1375785695,unclassified,,no,30,10862135272 12738427664 11082611948 10862135273 11082611949 12738427663 11082611953
1375785696,unclassified,,no,30,11082611953 12738427662 11082611956
1375785697,unclassified,,no,30,11082611956 10862135274 11082611955 11082611954 10862135275
1375785698,unclassified,,no,30,10862135272 12738427672 12738427673 12738427674 12738427670
1375785699,unclassified,,no,30,10862135271 12738427671 12738427670
1375785700,unclassified,,no,30,12738354049 12738427675 12738427676 12738427677
1375785701,unclassified,,no,30,12738354049 12738354051 12738354050
1375785702,unclassified,,no,30,10862135296 12747473834 12738354052
1375785703,unclassified,,no,30,12747473833 12738427680 10862135296
1375785704,unclassified,,no,30,12738354050 10862135296
1375785705,unclassified,,no,30,12738427702 12738427703 12738427704 12738427705 12738427706
1375785706,unclassified,,no,30,12738427708 12738427709 12738427710
1375785707,unclassified,,no,30,12738427504 12738427711
1375785708,unclassified,,no,30,12738427711 12738427712 12738427718 12738427713 12738427714 12738427715 12738427716
1375785709,unclassified,,no,30,12738427711 12738427717
1375785710,unclassified,,no,30,12738427718 12738427719
1375785711,unclassified,,no,30,12738427720 12738427721 12738427722 12738427723 12738427724 12738427725 12738427726
1375785712,unclassified,,no,30,12738427720 12738427505 12747237142 10862135238
1375785713,unclassified,,no,30,12738427726 12738427727 12738427728 12738427729
1375785714,unclassified,,no,30,12738427730 12738427731 12738427732 12738427726
1375785715,unclassified,,no,30,12738427531 12738427733 12738427734 12738427735 12738427736 12738427737 12738427738 12738427739 12738427740 12738427741 12738427742
1375785716,unclassified,,no,30,7599282060 12738427789 7599289492 12738427788 12738427787
1375785717,service,,no,15,12738427790 12738427791 12738427792 12738427793 12738427794 12738427795 12738427796 12738427797 12738427798 12738427799 12738427800 12738427801 12738427802 12738427803 12738427804 12738427805 12738427806 7599250684
1375785718,unclassified,,no,30,12738427812 12738427813 12738427814 12738427815 12738427816 12738427817 12738427818 12738427828 12738427819 12738427820 12738427821 12738427822 12738427823 12738427824 12738427825 12738427826 12738427827
1375785719,unclassified,,no,30,12738427829 12738427830 12738427831 12738427832 12738427833 12738427841 12738427834 12738427837 12738427835 12738427836
1375785720,unclassified,,no,30,12738427837 12738427838 12738427839
1375785721,unclassified,,no,30,12738427839 12738427840 12738427841
1375785722,unclassified,,no,30,12738427839 12738427842 12738427843 12738427844
1375785723,unclassified,,no,30,12738427861 12738427862 12738427863 12738427864
1375785724,unclassified,,no,30,12738354071 12738354074 12738354076 12738354075 12738427935 1282397946 12738427936 12738427937 1282397938 12738427938 12738427939 12738427940 12738427941 2409555091
1375785725,unclassified,,no,30,1282397944 12738427948 12738427947 12766166410 12738427949 12738427950 12738427951 12738427952 12738427953 12738427958 1282397932
1375785726,unclassified,,no,30,2409555035 12738427920 12738427921 12738427922 12738427923 2409555064
1375785727,unclassified,,no,30,2409555091 12738427874 2409555086 12738427873 12738427872 2409555064
1375785728,unclassified,,no,30,2409555089 12738427927 12738427928 12738427929 12738427930 2409555096
1375785729,unclassified,,no,30,2409555089 12738427889 2409555105 2409555118 12738427890 1282397944
1375785730,unclassified,,no,30,1282397929 12738427891 12759615809 12738427892 2409555020 12738427893 12738427894 12738427895 12738427896 2409555048
1375785731,unclassified,,no,30,2409555064 12738427871 12738427870 12738427869 12738427868 2409555048
1375785732,unclassified,,no,30,12738427888 1282397934 12738427902 12738427903 1282397898 12738427904 1282397927 12738427905 1282397948
1375785733,unclassified,,no,30,12738427888 2409555070 2409555076 2409555083 2409555089
1375785734,unclassified,,no,30,2409555020 2409555002 11175905194 12738427909 12738427908 12738427907 12738427906 2409555000 12738427910 12738427911 2409555028
1375785735,unclassified,,no,30,2409555048 12738427867 2409555038 12738427866 2409555028
1375785736,unclassified,,no,30,2409555054 12738427917 12738427918 2409555062 11175905192 12738354117 11175905191
1375785737,unclassified,,no,30,2409555054 12738427885 12738427886 12738427887 2409555068
1375785738,unclassified,,no,30,2409555068 12738427888
1375785739,unclassified,,no,30,7599283780 12738427976 12738427977 12738427978 12738427979 12738427980
1375785740,unclassified,,no,30,7599283780 12738427981 12738427982 12738427983 12762062041 12738427984 12738427985 12738427986 12738427987 12738427988
1375830793,service,,no,15,12738813972 12738813973 12738813974 12738813975 12738813976
1376660317,unclassified,,no,30,12747181855 12747181856 12747181857 12747181858 12747181859 12747181860 12747181861 12747181862 10862135263
1376665814,unclassified,,no,30,12747237139 12747237140 12747237141 12747237142
1376696603,unclassified,,no,30,12747494878 12747494879 12747494880 12747494881
1376703784,unclassified,,no,30,12747570942 12747570943 12747570944 12747570945
1376703785,unclassified,,no,30,6863152520 12747570946
1376711699,unclassified,,no,30,12747655809 12747655810 12747655811
1376711701,unclassified,,no,30,12747655828 12747655829
1376711702,service,,no,15,12747655829 12747655830 12747655839 12747655831 12747655840 12747655832 12747655833 12747655834 12747655835 12747655836 12747655837
1376711703,unclassified,,no,30,12747655837 12747655838
1376711711,unclassified,,no,30,12747655895 12747655896 12747655897 12747655898 12747655899
1376711712,unclassified,,no,30,12747655900 12747655901 12747655902 12747655903
1377401135,unclassified,,no,30,12738354094 12753902104 12753902105 12753902108 12753902106 12753902107
1377401136,unclassified,,no,30,12753902109 12753902110
1377401137,unclassified,,no,30,12753902111 12753902112
1377401138,unclassified,,no,30,12753902113 12753902114
1377401139,unclassified,,no,30,12753902115 12753902116 12753902117 12753902118 12753902119
1377401140,unclassified,,no,30,12753902120 12753902121 12753902122
1377401141,unclassified,,no,30,12753902123 12753902124 12753902125
1377401142,unclassified,,no,30,12753902126 12753902127 12753902128 12753902129 12753902130
1377401143,unclassified,,no,30,12753902131 12753902134 12753902132 12753902133
1377401144,unclassified,,no,30,12753902135 12753902136
1377416278,unclassified,,no,30,12754070306 12754070307 12754070308 12754070309 12754070310 12754070311 12754070312 12754070313 12754070314
1378012568,unclassified,,no,30,12759392237 12759392238 12759392239 12759392240 12759392241 12759392242 12759392243
1378014200,residential,улица Коксай,no,25,10924841079 12759364283
1378014552,residential,,no,25,12759394596 12759394595
1378014553,residential,,no,25,11205520031 12759394597
1378022752,unclassified,,no,30,12759492018 12759492019 12759492020 12759492021 12759492022
1378022808,unclassified,,no,30,12759492344 12759492345 12759492346 12759492347
1378033513,unclassified,,no,30,12738427922 12759583540 12759583541 12759583542 12759583543 12759583544 12759583545 12759583546 12759583547 12759583548 12759583549 12759583550 1282397938
1378033514,unclassified,,no,30,1282397938 12759583551 12759583552 12759583553 12759583554 12759583555 12759583556
1378033529,service,,no,15,12759583655 12759583656 12759583657 12759583658 12759583659 12759583660 12759583661 12759583662 12759583663 12759583664 12759583665
1378033530,service,,no,15,12759583666 12759583665 12759583667
1378033531,unclassified,,no,30,12759583668 12759583669 12759583670 12759583671
1378038145,unclassified,,no,30,12759615809 12759615810
1378038146,service,,no,15,12759615810 12759615811
1378296587,unclassified,,no,30,12762032189 12762032190
1378300481,unclassified,,no,30,12762061814 12762061815
1378300482,service,,no,15,12762061814 12762061816
1378300483,unclassified,,no,30,12759492022 12762061817 12762061818 12762061819 12762061820 12762061821 12762061825 12762061822 12762061823 12762061824
1378300515,unclassified,,no,30,12762062037 12762062038 12762062039
1378300516,unclassified,,no,30,12762062040 12762062041
1378300517,unclassified,,no,30,7599283780 12762062042 12762062043 12762062044 12762062045
1378636569,unclassified,,no,30,12765979353 12765979354
1378636570,unclassified,,no,30,12765979355 12765979356 12765979357 12765979358 12765979359 12765979360 12765979361 12765979362
1378636571,unclassified,,no,30,12765979363 12765979364
1378636572,unclassified,,no,30,12765979365 12765979366 12765979367
1378636573,unclassified,,no,30,12765979368 12765979369 12765979370 12765979371
1378636574,unclassified,,no,30,12765979372 12765979373 12765979374 12765979375 12765979376
1378641743,service,,no,15,12766018021 12766018022 12766018023 12766018024 12766018025 12766018026 12766018027 12766018028 12766018029 12766018030 12766018031
1378641744,unclassified,,no,30,12766018031 12738328695
1378641745,unclassified,,no,30,12738304718 12766018032 12766018033 12766018034 12766018035 12766018036 12766018037 12766018038 12766018039 12766018040 12766018041 12766018042 12766018043 12766018044
1378641746,unclassified,,no,30,12766018044 12766018045 12766018046 12766018047 12766018048 12766018049 12766018052 11175905188
1378641747,unclassified,,no,30,12766018044 12766018050 12766018051 12766018053 12738354116
1378641748,unclassified,,no,30,11175905188 12738354118 11175905191
1378641749,unclassified,,no,30,11175905191 10862135186 12738354116
1378659912,unclassified,,no,30,12766166396 12766166397 12766166398 12766166399 12766166400 12766166401 12766166402 12766166403 12766166404 12766166405 12766166502 12766166406 12766166407 12766166408 12766166409 12766166410
1379253099,unclassified,,no,30,11835072174 11835071963 12771637740 12771637741 12771637742 12771637743 12771637744 11835071964 11835071965 12771637745 11835071968 11835071969 11835071970 11835071971 11835071972
1379253100,unclassified,,no,30,11835072173 12771637738 11835072174
1379253101,unclassified,,no,30,12771637760 12771637764 11835071976
1379253102,unclassified,,no,30,12771637748 12771637749 12771637750 12771637751 12771637752 12771637753 12771637754 12771637755 12771637756 12771637757 12771637758 12771637759
1379253103,unclassified,,no,30,12771637760 12771637761 12771637762 12771637763 12771637759
1379253104,unclassified,,no,30,11835071974 11835071975
1379253105,unclassified,,no,30,11835071975 12771637760
1379253106,unclassified,,no,30,12771637764 12771637765 12771637766 12771637767 12771637768 12771637769 12771637770 12771637759
1379253107,unclassified,,no,30,11835072201 11835071888 11835071889 11835050729 11835071890 12771637782 11835071891 11835072019
1379253108,unclassified,,no,30,11835072019 12771637788 11835072020 11835072021 12771637786 11835072022 12771637787 11835072023 11835072024 11835072025
1379253110,unclassified,,no,30,11835071892 11835072030 11835072041
1379253111,unclassified,,no,30,11835071887 12771637798
1379253112,unclassified,,no,30,12771637799 12771637800 12771649801 12771649802 12771649803 12771649804 12771649805 12771649806 12771649807 12771649808 12771649809 12771649810 12771649811 12771649812 12771649813 11835071897
1379253113,unclassified,,no,30,12771649814 12771649815
1379253114,service,,no,15,12771649815 12771649816 12771649817 12771649818 12771649819 12771649820 12771649821 12771649822 12771649823
1379253115,unclassified,,no,30,11835072142 12771649849 11835072143 12771649851 12771649852 11835072144 12771649853 11835072145 12771649854 11835072146 11835072147 12771649855 11835072148 11835072149
1379253116,unclassified,,no,30,12771649850 12771649856 12771649857
1379253117,service,,no,15,12771649857 12771649858 12771649859 12771649860 12771649861 12771649862 12771649863 12771649864 12771649865 12771649866
1379253118,unclassified,,no,30,12771649867 12771649868
1379253119,service,,no,15,12771649868 12771649869 12771649870 12771649871 12771649872
1379253120,unclassified,,no,30,12771637735 12771649873 12771649874 12771649875 12771649876 12771649877 12771649878 12771649879 12771649880 12771649881 12771649882 12771649883 12771649884
1379253121,unclassified,,no,30,12771649884 12771649885 12771649886 12771649887 12771649888 12771649897 12771649889 12771649890
1379253122,unclassified,,no,30,12738354014 12771649891 12771649892
1379253123,unclassified,,no,30,12771745048 12771745331 12771745330 12771745329 12771745328 12771745327 12771745326 12771649893 12771649894 12771649895 12771649892
1379253124,unclassified,,no,30,12771649890 12771649899 12771649900 12771649901 12771649902 12771649903 12771649904 12771649905 12771649906 10862135207
1379253125,unclassified,,no,30,12771649907 12771649956 12771649957 12771649958 12771649959 12771745015 12771649960 12771649961 12771745351 12771649962 12771649994 12771649963
1379253126,unclassified,,no,30,10862135218 12771649908 12771649909 12738328643 12771649911 12771649912 12771649913 12771649914 12771649915 12771649916 12771649917 12771649918 12771649919 12771649920 12771649921 12771649922 12771649923 12771649924 12771649925 12771649926 12771649927 12771649928 12771649929 12771649930 12771649931 12771649932 12771649933 12771649934 12771649935 12771649936 12771649937 12771649938 12771649939 2308364932
1379253127,unclassified,,no,30,10862135221 10862135223
1379253128,unclassified,,no,30,10862135241 12771649940 12771649941 12771649942 12771649924 12771649943 12771649944 12771650082 12771649945
